displayable_path,label,split,tokenized_label,num_unique_tokens,depth_bracket,length_token,parentheses_depth,valid_tokens,matched_brackets,CoMER_pred
.\IMG\train\CROHME2019\MfrDB2872.png,{( 1 + x )^{r}} \geq 1 + r x,train,{ ( 1 + x ) ^ { r } } \geq 1 + r x,10,2.0,16,1.0,True,True,
.\IMG\train\CROHME2019\MfrDB2873.png,\lim_{n \to \infty} \frac{n !}{\sqrt{2 \pi n} ( \frac{n}{e} )} = 1,train,\lim _ { n \to \infty } \frac { n ! } { \sqrt { 2 \pi n } ( \frac { n } { e } ) } = 1,17,2.0,31,1.0,True,True,
.\IMG\train\CROHME2019\MfrDB2877.png,\int\limits_{0}^{\infty} \sqrt{x} {e^{- x}} dx = \frac{1}{2} \sqrt{\pi},train,\int \limits _ { 0 } ^ { \infty } \sqrt { x } { e ^ { - x } } d x = \frac { 1 } { 2 } \sqrt { \pi },18,2.0,36,0.0,True,True,
.\IMG\train\CROHME2019\MfrDB2878.png,\int\limits_{0}^{\infty} \frac{\sin^{2} x}{{x^{2}}} dx = \frac{\pi}{2},train,\int \limits _ { 0 } ^ { \infty } \frac { \sin ^ { 2 } x } { { x ^ { 2 } } } d x = \frac { \pi } { 2 },15,3.0,38,0.0,True,True,
.\IMG\train\CROHME2019\MfrDB2880.png,\int\limits_{0}^{1} \frac{{x^{3}}}{{e^{x}} - 1} dx = \frac{{\pi^{4}}}{15},train,\int \limits _ { 0 } ^ { 1 } \frac { { x ^ { 3 } } } { { e ^ { x } } - 1 } d x = \frac { { \pi ^ { 4 } } } { 1 5 },18,3.0,48,0.0,True,True,
.\IMG\train\CROHME2019\MfrDB2881.png,\int\limits_{a}^{b} f ( x ) dx = F ( b ) - F ( a ),train,\int \limits _ { a } ^ { b } f ( x ) d x = F ( b ) - F ( a ),16,1.0,26,1.0,True,True,
.\IMG\train\CROHME2019\MfrDB2882.png,\int\limits_{0}^{1} \sqrt{x} dx,train,\int \limits _ { 0 } ^ { 1 } \sqrt { x } d x,11,1.0,16,0.0,True,True,
.\IMG\train\CROHME2019\MfrDB2883.png,\int\limits_{0}^{+ \infty} {x^{n}} {e^{- x}} dx = n !,train,\int \limits _ { 0 } ^ { + \infty } { x ^ { n } } { e ^ { - x } } d x = n !,16,2.0,31,0.0,True,True,
.\IMG\train\CROHME2019\MfrDB2884.png,\int \cos t d t = \sin t,train,\int \cos t d t = \sin t,6,0.0,8,0.0,True,True,
.\IMG\train\CROHME2019\MfrDB2889.png,17 + 42,train,1 7 + 4 2,5,0.0,5,0.0,True,True,
.\IMG\train\CROHME2019\MfrDB2890.png,\lim_{n \to \infty} {n^{\frac{1}{n}}} = 1,train,\lim _ { n \to \infty } { n ^ { \frac { 1 } { n } } } = 1,11,3.0,22,0.0,True,True,
.\IMG\train\CROHME2019\MfrDB2891.png,\sqrt[n]{\frac{n + 1}{{( n - 1 )^{2}}}},train,\sqrt [ n ] { \frac { n + 1 } { { ( n - 1 ) ^ { 2 } } } },14,4.0,25,1.0,True,True,
.\IMG\train\CROHME2019\MfrDB2893.png,\sqrt[n]{\frac{n + 1}{{( n - 1 )^{2}}}},train,\sqrt [ n ] { \frac { n + 1 } { { ( n - 1 ) ^ { 2 } } } },14,4.0,25,1.0,True,True,
.\IMG\train\CROHME2019\MfrDB2894.png,\lim_{n \to \infty} \frac{n !}{\sqrt{2 \pi n} ( \frac{n}{e} )} = 1,train,\lim _ { n \to \infty } \frac { n ! } { \sqrt { 2 \pi n } ( \frac { n } { e } ) } = 1,17,2.0,31,1.0,True,True,
.\IMG\train\CROHME2019\MfrDB2895.png,\sqrt[n]{\frac{n + 1}{{( n - 1 )^{2}}}},train,\sqrt [ n ] { \frac { n + 1 } { { ( n - 1 ) ^ { 2 } } } },14,4.0,25,1.0,True,True,
.\IMG\train\CROHME2019\MfrDB2896.png,\lim_{n \to \infty} ( \sqrt{n + 2} - \sqrt{n} ) = 0,train,\lim _ { n \to \infty } ( \sqrt { n + 2 } - \sqrt { n } ) = 0,15,1.0,22,1.0,True,True,
.\IMG\train\CROHME2019\MfrDB2897.png,\sqrt[n]{\frac{n + 1}{{( n - 1 )^{2}}}},train,\sqrt [ n ] { \frac { n + 1 } { { ( n - 1 ) ^ { 2 } } } },14,4.0,25,1.0,True,True,
.\IMG\train\CROHME2019\MfrDB2898.png,v_{c} = v_{c - 1} ( \frac{r - c}{c} ),train,v _ { c } = v _ { c - 1 } ( \frac { r - c } { c } ),12,1.0,24,1.0,True,True,
.\IMG\train\CROHME2019\MfrDB2899.png,\lim_{n \to \infty} \frac{1}{{n^{p}}} = 0,train,\lim _ { n \to \infty } \frac { 1 } { { n ^ { p } } } = 0,13,3.0,22,0.0,True,True,
.\IMG\train\CROHME2019\MfrDB2900.png,3 {a^{2}} {b^{3}} + 5 {a^{3}} {b^{2}} - \frac{{a^{5}} {b^{8}}}{2},train,3 { a ^ { 2 } } { b ^ { 3 } } + 5 { a ^ { 3 } } { b ^ { 2 } } - \frac { { a ^ { 5 } } { b ^ { 8 } } } { 2 },12,3.0,52,0.0,True,True,
.\IMG\train\CROHME2019\MfrDB2901.png,x_{1} = \frac{( 1 - \frac{2}{\sqrt{N - 1}} ) N}{L},train,x _ { 1 } = \frac { ( 1 - \frac { 2 } { \sqrt { N - 1 } } ) N } { L },14,3.0,29,1.0,True,True,
.\IMG\train\CROHME2019\MfrDB2902.png,v_{c} = v_{c - 1} ( \frac{r - c}{c} ),train,v _ { c } = v _ { c - 1 } ( \frac { r - c } { c } ),12,1.0,24,1.0,True,True,
.\IMG\train\CROHME2019\MfrDB2903.png,{( 1 + x )^{r}} \geq 1 + r x,train,{ ( 1 + x ) ^ { r } } \geq 1 + r x,10,2.0,16,1.0,True,True,
.\IMG\train\CROHME2019\MfrDB2905.png,v_{c} = v_{c - 1} ( \frac{r - c}{c} ),train,v _ { c } = v _ { c - 1 } ( \frac { r - c } { c } ),12,1.0,24,1.0,True,True,
.\IMG\train\CROHME2019\MfrDB2906.png,\cos^{3} y = \frac{1}{4} ( \cos 3 y + 3 \cos y ),train,\cos ^ { 3 } y = \frac { 1 } { 4 } ( \cos 3 y + 3 \cos y ),13,1.0,23,1.0,True,True,
.\IMG\train\CROHME2019\MfrDB2907.png,"f ( x , y ) = f_{1} ( x y ) + f_{2} ( \frac{x}{y} )",train,"f ( x , y ) = f _ { 1 } ( x y ) + f _ { 2 } ( \frac { x } { y } )",14,1.0,31,1.0,True,True,
.\IMG\train\CROHME2019\MfrDB2908.png,\frac{3 x + y}{z} = ( \frac{A - 1}{{x^{2}} + {y^{2}}} ),train,\frac { 3 x + y } { z } = ( \frac { A - 1 } { { x ^ { 2 } } + { y ^ { 2 } } } ),16,3.0,36,1.0,True,True,
.\IMG\train\CROHME2019\MfrDB2909.png,l i m ( x + 2 ),train,l i m ( x + 2 ),8,0.0,8,1.0,True,True,
.\IMG\train\CROHME2019\MfrDB2911.png,\sqrt[n]{\frac{n + 1}{{( n - 1 )^{2}}}},train,\sqrt [ n ] { \frac { n + 1 } { { ( n - 1 ) ^ { 2 } } } },14,4.0,25,1.0,True,True,
.\IMG\train\CROHME2019\MfrDB2912.png,| a - b | \leq | a - c | + | c - b |,train,| a - b | \leq | a - c | + | c - b |,7,0.0,17,0.0,True,True,
.\IMG\train\CROHME2019\MfrDB2913.png,\frac{3 x + y}{z} = ( \frac{A - 1}{{x^{2}} + {y^{2}}} ),train,\frac { 3 x + y } { z } = ( \frac { A - 1 } { { x ^ { 2 } } + { y ^ { 2 } } } ),16,3.0,36,1.0,True,True,
.\IMG\train\CROHME2019\MfrDB2914.png,\sum_{n = 0}^{\infty} f_{n} ( x ),train,\sum _ { n = 0 } ^ { \infty } f _ { n } ( x ),13,1.0,19,1.0,True,True,
.\IMG\train\CROHME2019\MfrDB2915.png,\lim_{n \to \infty} \frac{n !}{\sqrt{2 \pi n} ( \frac{n}{e} )} = 1,train,\lim _ { n \to \infty } \frac { n ! } { \sqrt { 2 \pi n } ( \frac { n } { e } ) } = 1,17,2.0,31,1.0,True,True,
.\IMG\train\CROHME2019\MfrDB2916.png,\lim_{y \to \infty} y \sin ( \frac{c}{y} ) = c,train,\lim _ { y \to \infty } y \sin ( \frac { c } { y } ) = c,13,1.0,20,1.0,True,True,
.\IMG\train\CROHME2019\MfrDB2917.png,\sqrt{{x^{2}}} = | x |,train,\sqrt { { x ^ { 2 } } } = | x |,8,3.0,14,0.0,True,True,
.\IMG\train\CROHME2019\MfrDB2919.png,{( x + 1 )^{n + 1}} = ( x + 1 ) {( x + 1 )^{n}},train,{ ( x + 1 ) ^ { n + 1 } } = ( x + 1 ) { ( x + 1 ) ^ { n } },10,2.0,30,1.0,True,True,
.\IMG\train\CROHME2019\MfrDB2921.png,v_{c} = v_{c - 1} ( \frac{r - c}{c} ),train,v _ { c } = v _ { c - 1 } ( \frac { r - c } { c } ),12,1.0,24,1.0,True,True,
.\IMG\train\CROHME2019\MfrDB2922.png,\frac{1}{{n^{2}}} \leq \frac{1}{n - 1} - \frac{1}{n},train,\frac { 1 } { { n ^ { 2 } } } \leq \frac { 1 } { n - 1 } - \frac { 1 } { n },9,3.0,31,0.0,True,True,
.\IMG\train\CROHME2019\MfrDB2923.png,\lim_{n \to \infty} \frac{n !}{\sqrt{2 \pi n} ( \frac{n}{e} )} = 1,train,\lim _ { n \to \infty } \frac { n ! } { \sqrt { 2 \pi n } ( \frac { n } { e } ) } = 1,17,2.0,31,1.0,True,True,
.\IMG\train\CROHME2019\MfrDB2924.png,\frac{1}{{n^{2}}} \leq \frac{1}{n - 1} - \frac{1}{n},train,\frac { 1 } { { n ^ { 2 } } } \leq \frac { 1 } { n - 1 } - \frac { 1 } { n },9,3.0,31,0.0,True,True,
.\IMG\train\CROHME2019\MfrDB2925.png,( \frac{1}{{m^{2}}} - \frac{3 m}{n} + \frac{2}{m n} ),train,( \frac { 1 } { { m ^ { 2 } } } - \frac { 3 m } { n } + \frac { 2 } { m n } ),13,3.0,33,1.0,True,True,
.\IMG\train\CROHME2019\MfrDB2927.png,x_{1} = \frac{( 1 - \frac{2}{\sqrt{N - 1}} ) N}{L},train,x _ { 1 } = \frac { ( 1 - \frac { 2 } { \sqrt { N - 1 } } ) N } { L },14,3.0,29,1.0,True,True,
.\IMG\train\CROHME2019\MfrDB2928.png,{( x + 1 )^{n + 1}} = ( x + 1 ) {( x + 1 )^{n}},train,{ ( x + 1 ) ^ { n + 1 } } = ( x + 1 ) { ( x + 1 ) ^ { n } },10,2.0,30,1.0,True,True,
.\IMG\train\CROHME2019\MfrDB2932.png,x_{1} = \frac{( 1 - \frac{2}{\sqrt{N - 1}} ) N}{L},train,x _ { 1 } = \frac { ( 1 - \frac { 2 } { \sqrt { N - 1 } } ) N } { L },14,3.0,29,1.0,True,True,
.\IMG\train\CROHME2019\MfrDB2934.png,\sum_{n = 1}^{\infty} ( b_{n} - b_{n + 1} ),train,\sum _ { n = 1 } ^ { \infty } ( b _ { n } - b _ { n + 1 } ),14,1.0,26,1.0,True,True,
.\IMG\train\CROHME2019\MfrDB2935.png,\sum_{n = 0}^{\infty} f_{n} ( x ),train,\sum _ { n = 0 } ^ { \infty } f _ { n } ( x ),13,1.0,19,1.0,True,True,
.\IMG\train\CROHME2019\MfrDB2936.png,"f ( x , y ) = f_{1} ( x , y ) + f_{2} ( \frac{x}{y} )",train,"f ( x , y ) = f _ { 1 } ( x , y ) + f _ { 2 } ( \frac { x } { y } )",14,1.0,32,1.0,True,True,
.\IMG\train\CROHME2019\MfrDB2937.png,{( 1 + x )^{r}} \geq 1 + r x,train,{ ( 1 + x ) ^ { r } } \geq 1 + r x,10,2.0,16,1.0,True,True,
.\IMG\train\CROHME2019\MfrDB2939.png,{( x + 1 )^{n + 1}} = ( x + 1 ) {( x + 1 )^{n}},train,{ ( x + 1 ) ^ { n + 1 } } = ( x + 1 ) { ( x + 1 ) ^ { n } },10,2.0,30,1.0,True,True,
.\IMG\train\CROHME2019\MfrDB2941.png,3 {a^{2}} {b^{3}} + 5 {a^{3}} {b^{2}} - \frac{{a^{5}} {b^{8}}}{2},train,3 { a ^ { 2 } } { b ^ { 3 } } + 5 { a ^ { 3 } } { b ^ { 2 } } - \frac { { a ^ { 5 } } { b ^ { 8 } } } { 2 },12,3.0,52,0.0,True,True,
.\IMG\train\CROHME2019\MfrDB2942.png,\sqrt[n]{\frac{n + 1}{{( n - 1 )^{2}}}},train,\sqrt [ n ] { \frac { n + 1 } { { ( n - 1 ) ^ { 2 } } } },14,4.0,25,1.0,True,True,
.\IMG\train\CROHME2019\MfrDB2943.png,"f ( x , y ) = f_{1} ( x y ) + f_{2} ( \frac{x}{y} )",train,"f ( x , y ) = f _ { 1 } ( x y ) + f _ { 2 } ( \frac { x } { y } )",14,1.0,31,1.0,True,True,
.\IMG\train\CROHME2019\MfrDB2944.png,m ( b - a ) \leq \int\limits_{a}^{b} f ( x ) dx \leq M ( b - a ),train,m ( b - a ) \leq \int \limits _ { a } ^ { b } f ( x ) d x \leq M ( b - a ),17,1.0,30,1.0,True,True,
.\IMG\train\CROHME2019\MfrDB2945.png,{( 1 + x )^{r}} \geq 1 + r x,train,{ ( 1 + x ) ^ { r } } \geq 1 + r x,10,2.0,16,1.0,True,True,
.\IMG\train\CROHME2019\MfrDB2947.png,\frac{3 x + y}{z} = ( \frac{A - 1}{{x^{2}} + {y^{2}}} ),train,\frac { 3 x + y } { z } = ( \frac { A - 1 } { { x ^ { 2 } } + { y ^ { 2 } } } ),16,3.0,36,1.0,True,True,
.\IMG\train\CROHME2019\MfrDB2948.png,\sum_{n = 1}^{\infty} {( \frac{\sum_{i = 1}^{n} a_{i}}{n} )^{p}} \lt {( \frac{p}{p - 1} )^{p}} \sum_{n = 1}^{\infty} {a_{n}^{p}},train,\sum _ { n = 1 } ^ { \infty } { ( \frac { \sum _ { i = 1 } ^ { n } a _ { i } } { n } ) ^ { p } } \lt { ( \frac { p } { p - 1 } ) ^ { p } } \sum _ { n = 1 } ^ { \infty } { a _ { n } ^ { p } },17,3.0,81,1.0,True,True,
.\IMG\train\CROHME2019\MfrDB2951.png,\sum_{n = 1}^{\infty} ( b_{n} - b_{n + 1} ),train,\sum _ { n = 1 } ^ { \infty } ( b _ { n } - b _ { n + 1 } ),14,1.0,26,1.0,True,True,
.\IMG\train\CROHME2019\MfrDB2952.png,"g ( x , y ) = \sqrt[3]{x - y} + \sqrt{| x + y |}",train,"g ( x , y ) = \sqrt [ 3 ] { x - y } + \sqrt { | x + y | }",16,1.0,25,1.0,True,True,
.\IMG\train\CROHME2019\MfrDB2953.png,\frac{1}{{n^{2}}} \leq \frac{1}{n - 1} - \frac{1}{n},train,\frac { 1 } { { n ^ { 2 } } } \leq \frac { 1 } { n - 1 } - \frac { 1 } { n },9,3.0,31,0.0,True,True,
.\IMG\train\CROHME2019\MfrDB2954.png,m ( b - a ) \leq \int\limits_{a}^{b} f ( x ) dx \leq M ( b - a ),train,m ( b - a ) \leq \int \limits _ { a } ^ { b } f ( x ) d x \leq M ( b - a ),17,1.0,30,1.0,True,True,
.\IMG\train\CROHME2019\MfrDB2956.png,\frac{1}{{n^{2}}} \leq \frac{1}{n - 1} - \frac{1}{n},train,\frac { 1 } { { n ^ { 2 } } } \leq \frac { 1 } { n - 1 } - \frac { 1 } { n },9,3.0,31,0.0,True,True,
.\IMG\train\CROHME2019\MfrDB2957.png,| \int\limits_{a}^{b} f ( x ) dx | \leq \int\limits_{a}^{b} | f ( x ) | dx,train,| \int \limits _ { a } ^ { b } f ( x ) d x | \leq \int \limits _ { a } ^ { b } | f ( x ) | d x,15,1.0,37,1.0,True,True,
.\IMG\train\CROHME2019\MfrDB2958.png,{( x + 1 )^{n + 1}} = ( x + 1 ) {( x + 1 )^{n}},train,{ ( x + 1 ) ^ { n + 1 } } = ( x + 1 ) { ( x + 1 ) ^ { n } },10,2.0,30,1.0,True,True,
.\IMG\train\CROHME2019\MfrDB2959.png,\sum_{n = 0}^{\infty} f_{n} ( x ),train,\sum _ { n = 0 } ^ { \infty } f _ { n } ( x ),13,1.0,19,1.0,True,True,
.\IMG\train\CROHME2019\MfrDB2960.png,3 {a^{2}} {b^{3}} + 5 {a^{3}} {b^{2}} - \frac{{a^{5}} {b^{8}}}{2},train,3 { a ^ { 2 } } { b ^ { 3 } } + 5 { a ^ { 3 } } { b ^ { 2 } } - \frac { { a ^ { 5 } } { b ^ { 8 } } } { 2 },12,3.0,52,0.0,True,True,
.\IMG\train\CROHME2019\MfrDB2962.png,{( 1 + x )^{r}} \geq 1 + r x,train,{ ( 1 + x ) ^ { r } } \geq 1 + r x,10,2.0,16,1.0,True,True,
.\IMG\train\CROHME2019\MfrDB2963.png,( \frac{1}{{m^{2}}} - \frac{3 m}{n} + \frac{2}{m n} ),train,( \frac { 1 } { { m ^ { 2 } } } - \frac { 3 m } { n } + \frac { 2 } { m n } ),13,3.0,33,1.0,True,True,
.\IMG\train\CROHME2019\MfrDB2965.png,| \int\limits_{a}^{b} f ( x ) dx | \leq \int\limits_{a}^{b} | f ( x ) | dx,train,| \int \limits _ { a } ^ { b } f ( x ) d x | \leq \int \limits _ { a } ^ { b } | f ( x ) | d x,15,1.0,37,1.0,True,True,
.\IMG\train\CROHME2019\MfrDB2966.png,3 {a^{2}} {b^{3}} + 5 {a^{3}} {b^{2}} - \frac{{a^{5}} {b^{8}}}{2},train,3 { a ^ { 2 } } { b ^ { 3 } } + 5 { a ^ { 3 } } { b ^ { 2 } } - \frac { { a ^ { 5 } } { b ^ { 8 } } } { 2 },12,3.0,52,0.0,True,True,
.\IMG\train\CROHME2019\MfrDB2967.png,\frac{3 x + y}{z} = ( \frac{A - 1}{{x^{2}} + {y^{2}}} ),train,\frac { 3 x + y } { z } = ( \frac { A - 1 } { { x ^ { 2 } } + { y ^ { 2 } } } ),16,3.0,36,1.0,True,True,
.\IMG\train\CROHME2019\MfrDB2968.png,{( \frac{1 + {x^{2}}}{1 + {y^{2}}} )^{t}} \leq {2^{| t |}} {( 1 + {( x - y )^{2}} )^{| t |}},train,{ ( \frac { 1 + { x ^ { 2 } } } { 1 + { y ^ { 2 } } } ) ^ { t } } \leq { 2 ^ { | t | } } { ( 1 + { ( x - y ) ^ { 2 } } ) ^ { | t | } },15,4.0,64,2.0,True,True,
.\IMG\train\CROHME2019\MfrDB2970.png,3 {a^{2}} {b^{3}} + 5 {a^{3}} {b^{2}} - \frac{{a^{5}} {b^{8}}}{2},train,3 { a ^ { 2 } } { b ^ { 3 } } + 5 { a ^ { 3 } } { b ^ { 2 } } - \frac { { a ^ { 5 } } { b ^ { 8 } } } { 2 },12,3.0,52,0.0,True,True,
.\IMG\train\CROHME2019\MfrDB2971.png,| \int\limits_{a}^{b} f ( x ) dx | \leq \int\limits_{a}^{b} | f ( x ) | dx,train,| \int \limits _ { a } ^ { b } f ( x ) d x | \leq \int \limits _ { a } ^ { b } | f ( x ) | d x,15,1.0,37,1.0,True,True,
.\IMG\train\CROHME2019\MfrDB2972.png,m ( b - a ) \leq \int\limits_{a}^{b} f ( x ) dx \leq M ( b - a ),train,m ( b - a ) \leq \int \limits _ { a } ^ { b } f ( x ) d x \leq M ( b - a ),17,1.0,30,1.0,True,True,
.\IMG\train\CROHME2019\MfrDB2973.png,\sqrt[n]{\frac{n + 1}{{( n - 1 )^{2}}}},train,\sqrt [ n ] { \frac { n + 1 } { { ( n - 1 ) ^ { 2 } } } },14,4.0,25,1.0,True,True,
.\IMG\train\CROHME2019\MfrDB2974.png,\sum_{n = 1}^{\infty} ( b_{n} - b_{n + 1} ),train,\sum _ { n = 1 } ^ { \infty } ( b _ { n } - b _ { n + 1 } ),14,1.0,26,1.0,True,True,
.\IMG\train\CROHME2019\MfrDB2975.png,"g ( x , y ) = \sqrt[3]{x - y} + \sqrt{| x + y |}",train,"g ( x , y ) = \sqrt [ 3 ] { x - y } + \sqrt { | x + y | }",16,1.0,25,1.0,True,True,
.\IMG\train\CROHME2019\MfrDB2976.png,\lim_{y \to \infty} y \sin ( \frac{c}{y} ) = c,train,\lim _ { y \to \infty } y \sin ( \frac { c } { y } ) = c,13,1.0,20,1.0,True,True,
.\IMG\train\CROHME2019\MfrDB2977.png,\int\limits_{3}^{6} \int\limits_{2}^{4} 2 dx dy = 2 \cdot ( 6 - 3 ) \cdot ( 4 - 12 ) = 12,train,\int \limits _ { 3 } ^ { 6 } \int \limits _ { 2 } ^ { 4 } 2 d x d y = 2 \cdot ( 6 - 3 ) \cdot ( 4 - 1 2 ) = 1 2,19,1.0,43,1.0,True,True,
.\IMG\train\CROHME2019\MfrDB2979.png,\int\limits_{3}^{6} \int\limits_{2}^{4} 2 dx dy = 2 \cdot ( 6 - 3 ) \cdot ( 4 - 2 ) = 12,train,\int \limits _ { 3 } ^ { 6 } \int \limits _ { 2 } ^ { 4 } 2 d x d y = 2 \cdot ( 6 - 3 ) \cdot ( 4 - 2 ) = 1 2,19,1.0,42,1.0,True,True,
.\IMG\train\CROHME2019\MfrDB2980.png,3 {a^{2}} {b^{3}} + 5 {a^{3}} {b^{2}} - \frac{{a^{5}} {b^{8}}}{2},train,3 { a ^ { 2 } } { b ^ { 3 } } + 5 { a ^ { 3 } } { b ^ { 2 } } - \frac { { a ^ { 5 } } { b ^ { 8 } } } { 2 },12,3.0,52,0.0,True,True,
.\IMG\train\CROHME2019\MfrDB2981.png,v_{c} = v_{c - 1} ( \frac{r - c}{c} ),train,v _ { c } = v _ { c - 1 } ( \frac { r - c } { c } ),12,1.0,24,1.0,True,True,
.\IMG\train\CROHME2019\MfrDB2982.png,\int\limits_{3}^{6} \int\limits_{2}^{4} 2 dx dy = 2 \cdot ( 6 - 3 ) \cdot ( 4 - 2 ) = 12,train,\int \limits _ { 3 } ^ { 6 } \int \limits _ { 2 } ^ { 4 } 2 d x d y = 2 \cdot ( 6 - 3 ) \cdot ( 4 - 2 ) = 1 2,19,1.0,42,1.0,True,True,
.\IMG\train\CROHME2019\MfrDB2983.png,( \frac{1}{{m^{2}}} - \frac{3 m}{n} + \frac{2}{m n} ),train,( \frac { 1 } { { m ^ { 2 } } } - \frac { 3 m } { n } + \frac { 2 } { m n } ),13,3.0,33,1.0,True,True,
.\IMG\train\CROHME2019\MfrDB2984.png,\lim_{n \to \infty} \frac{1}{{n^{p}}} = 0,train,\lim _ { n \to \infty } \frac { 1 } { { n ^ { p } } } = 0,13,3.0,22,0.0,True,True,
.\IMG\train\CROHME2019\MfrDB2986.png,( \frac{1}{{m^{2}}} - \frac{3 m}{n} + \frac{2}{m n} ),train,( \frac { 1 } { { m ^ { 2 } } } - \frac { 3 m } { n } + \frac { 2 } { m n } ),13,3.0,33,1.0,True,True,
.\IMG\train\CROHME2019\MfrDB2988.png,\frac{3 x + y}{z} = ( \frac{A - 1}{{x^{2}} + {y^{2}}} ),train,\frac { 3 x + y } { z } = ( \frac { A - 1 } { { x ^ { 2 } } + { y ^ { 2 } } } ),16,3.0,36,1.0,True,True,
.\IMG\train\CROHME2019\MfrDB2990.png,( \frac{1}{{m^{2}}} - \frac{3 m}{n} + \frac{2}{m n} ),train,( \frac { 1 } { { m ^ { 2 } } } - \frac { 3 m } { n } + \frac { 2 } { m n } ),13,3.0,33,1.0,True,True,
.\IMG\train\CROHME2019\MfrDB2991.png,\sum_{n = 1}^{\infty} {( \frac{\sum_{i = 1}^{n} a_{i}}{n} )^{p}} \lt {( \frac{p}{p - 1} )^{p}} \sum_{n = 1}^{\infty} {a_{n}^{p}},train,\sum _ { n = 1 } ^ { \infty } { ( \frac { \sum _ { i = 1 } ^ { n } a _ { i } } { n } ) ^ { p } } \lt { ( \frac { p } { p - 1 } ) ^ { p } } \sum _ { n = 1 } ^ { \infty } { a _ { n } ^ { p } },17,3.0,81,1.0,True,True,
.\IMG\train\CROHME2019\MfrDB2992.png,| \int\limits_{a}^{b} f ( x ) dx | \leq \int\limits_{a}^{b} | f ( x ) | dx,train,| \int \limits _ { a } ^ { b } f ( x ) d x | \leq \int \limits _ { a } ^ { b } | f ( x ) | d x,15,1.0,37,1.0,True,True,
.\IMG\train\CROHME2019\MfrDB2993.png,\lim_{n \to \infty} ( x_{n} / y_{n} ) = L_{1} / L_{2},train,\lim _ { n \to \infty } ( x _ { n } / y _ { n } ) = L _ { 1 } / L _ { 2 },16,1.0,32,1.0,True,True,
.\IMG\train\CROHME2019\MfrDB2994.png,\frac{3 x + y}{z} = ( \frac{A - 1}{{x^{2}} + {y^{2}}} ),train,\frac { 3 x + y } { z } = ( \frac { A - 1 } { { x ^ { 2 } } + { y ^ { 2 } } } ),16,3.0,36,1.0,True,True,
.\IMG\train\CROHME2019\MfrDB2995.png,\lim_{y \to \infty} y \sin ( \frac{c}{y} ) = c,train,\lim _ { y \to \infty } y \sin ( \frac { c } { y } ) = c,13,1.0,20,1.0,True,True,
.\IMG\train\CROHME2019\MfrDB2996.png,\lim_{x \to c} f ( x ) = f ( c ),train,\lim _ { x \to c } f ( x ) = f ( c ),11,1.0,16,1.0,True,True,
.\IMG\train\CROHME2019\MfrDB2998.png,m ( b - a ) \leq \int\limits_{a}^{b} f ( x ) dx \leq M ( b - a ),train,m ( b - a ) \leq \int \limits _ { a } ^ { b } f ( x ) d x \leq M ( b - a ),17,1.0,30,1.0,True,True,
.\IMG\train\CROHME2019\MfrDB2999.png,\lim_{n \to \infty} ( x_{n} / y_{n} ) = L_{1} / L_{2},train,\lim _ { n \to \infty } ( x _ { n } / y _ { n } ) = L _ { 1 } / L _ { 2 },16,1.0,32,1.0,True,True,
.\IMG\train\CROHME2019\MfrDB3000.png,\int\limits_{3}^{6} \int\limits_{2}^{4} 2 dx dy = 2 \cdot ( 6 - 3 ) \cdot ( 4 - 2 ) = 12,train,\int \limits _ { 3 } ^ { 6 } \int \limits _ { 2 } ^ { 4 } 2 d x d y = 2 \cdot ( 6 - 3 ) \cdot ( 4 - 2 ) = 1 2,19,1.0,42,1.0,True,True,
.\IMG\train\CROHME2019\MfrDB3001.png,\lim_{y \to \infty} y \sin ( \frac{c}{y} ) = c,train,\lim _ { y \to \infty } y \sin ( \frac { c } { y } ) = c,13,1.0,20,1.0,True,True,
.\IMG\train\CROHME2019\MfrDB3002.png,x_{1} = \frac{( 1 - \frac{2}{\sqrt{N - 1}} ) N}{L},train,x _ { 1 } = \frac { ( 1 - \frac { 2 } { \sqrt { N - 1 } } ) N } { L },14,3.0,29,1.0,True,True,
.\IMG\train\CROHME2019\MfrDB3005.png,\sum_{n = 1}^{\infty} {( \frac{\sum_{i = 1}^{n} a_{i}}{n} )^{p}} \lt {( \frac{p}{p - 1} )^{p}} \sum_{n = 1}^{\infty} {a_{n}^{p}},train,\sum _ { n = 1 } ^ { \infty } { ( \frac { \sum _ { i = 1 } ^ { n } a _ { i } } { n } ) ^ { p } } \lt { ( \frac { p } { p - 1 } ) ^ { p } } \sum _ { n = 1 } ^ { \infty } { a _ { n } ^ { p } },17,3.0,81,1.0,True,True,
.\IMG\train\CROHME2019\MfrDB3006.png,{( \frac{1 + {x^{2}}}{1 + {y^{2}}} )^{t}} \leq {2^{| t |}} {( 1 + {( x - y )^{2}} )^{| t |}},train,{ ( \frac { 1 + { x ^ { 2 } } } { 1 + { y ^ { 2 } } } ) ^ { t } } \leq { 2 ^ { | t | } } { ( 1 + { ( x - y ) ^ { 2 } } ) ^ { | t | } },15,4.0,64,2.0,True,True,
.\IMG\train\CROHME2019\MfrDB3010.png,\lim_{n \to \infty} \frac{1}{{n^{p}}} = 0,train,\lim _ { n \to \infty } \frac { 1 } { { n ^ { p } } } = 0,13,3.0,22,0.0,True,True,
